id,artist_name,key,mode,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,hit,year,explicit,sentimentPos,sentimentNeg,sentimentComp,sentimentNeu,pos_neg_diff
4aR9bPMAOFySBuQSbVWF3d,Lily Allen,5.0,1.0,Smile,61,0.00143,0.632,196893.0,0.639,0.0,0.221,-5.938,0.0259,95.506,0.733,0,2006,0.0,0.261,0.242,0.1179,0.497,0.019000000000000017
20bJBbPapGQ4bqs0YcA9xY,Kid Cudi,1.0,1.0,Just What I Am,68,0.00223,0.654,228027.0,0.95,0.0,0.406,-3.1630000000000003,0.13699999999999998,140.009,0.35100000000000003,0,2013,1.0,0.246,0.113,0.9302,0.641,0.133
5MLOLDUEBT78eyG3WLQymh,Craig Cardiff,0.0,1.0,Dirty Old Town,61,0.309,0.555,246453.0,0.418,0.00119,0.237,-12.7,0.0455,159.764,0.328,0,2007,0.0,0.268,0.133,0.8524,0.599,0.135
1MQCTOWVfy4PcuBXkBsHVB,Biz Markie,0.0,1.0,Just a Friend,57,0.12,0.862,238267.0,0.6629999999999999,0.0,0.318,-9.004,0.21,85.30799999999998,0.8370000000000001,0,2009,0.0,0.222,0.04,0.9807,0.737,0.182
6iw32k0OUKHildYsQTRnVB,Iron & Wine,4.0,1.0,"Flightless Bird, American Mouth - Wedding Version",50,0.965,0.245,267120.0,0.242,0.008329999999999999,0.271,-12.963,0.0318,135.714,0.138,0,2011,1.0,0.098,0.219,-0.6597,0.683,-0.121
4KRXcKUesQHKUkX6tHbF01,Mac Miller,1.0,1.0,Loud,53,0.00411,0.635,170861.0,0.866,1.0800000000000003e-05,0.391,-4.315,0.0402,140.013,0.254,0,2012,1.0,0.197,0.205,-0.705,0.598,-0.00799999999999998
1vm8h3zjLV66Cmaf8y9DWb,Alberto Y Roberto,8.0,1.0,Tu Forma De Ser - Version Cumbia,66,0.6709999999999999,0.792,227760.0,0.638,0.0,0.0577,-6.484,0.0334,139.99,0.945,0,2001,0.0,0.0,0.04,-0.5574,0.96,-0.04
4GRekpzsyPkndQJi7tlsts,Twisted Sister,4.0,0.0,Burn in Hell - 2016 Remaster,14,0.000355,0.339,283293.0,0.898,1.11e-06,0.34700000000000003,-8.414,0.0522,107.082,0.5479999999999999,0,2016,1.0,0.242,0.289,-0.8225,0.469,-0.046999999999999986
6K9EwMrbfVGN6p7LrQW42e,La Adictiva Banda San José de Mesillas,2.0,1.0,Hombre Libre,54,0.637,0.738,197067.0,0.447,0.0,0.0535,-4.275,0.0379,140.002,0.961,0,2014,0.0,0.0,0.019,-0.0258,0.981,-0.019
431a6o9W8aYTQWNGmdgDm0,Slipknot,1.0,1.0,All Hope Is Gone,55,0.00221,0.556,284760.0,0.996,0.00014199999999999998,0.265,-2.517,0.171,100.061,0.206,0,2008,1.0,0.158,0.337,-0.9641,0.506,-0.17900000000000002
548ddxWI4sZKK1aCLuMR16,Rebelution,5.0,0.0,Lay My Claim,56,0.0654,0.877,242723.0,0.618,1e-05,0.056,-5.597,0.0456,90.997,0.846,0,2016,1.0,0.121,0.134,-0.2263,0.745,-0.013000000000000012
5FMXrphygZ4z3gVDHGWxgl,Barry Manilow,7.0,0.0,Copacabana (At the Copa),57,0.333,0.606,236760.0,0.899,0.000102,0.0754,-6.412000000000001,0.0758,116.735,0.66,0,2006,0.0,0.0,0.077,-0.2732,0.923,-0.077
2KLn79EUtNjSFBHOnjjafT,Paul Elstak,6.0,1.0,Rainbow In The Sky - Re-Style & Bass-D 2013 Remix,15,0.00936,0.401,330000.0,0.984,0.5529999999999999,0.0913,-3.213,0.0495,170.02900000000002,0.466,0,2017,0.0,0.241,0.0,0.6597,0.759,0.241
5SW0bSJXKMukbh8FCcplA6,Grupo Sonador,2.0,1.0,El Paso Del Gigante,58,0.397,0.8240000000000001,216613.0,0.72,2.65e-06,0.0333,-7.382999999999999,0.184,88.375,0.715,0,2005,0.0,0.0,0.0,0.0,1.0,0.0
0lP4HYLmvowOKdsQ7CVkuq,Thirty Seconds To Mars,4.0,0.0,The Kill,73,0.0014,0.179,231533.0,0.912,0.000294,0.5820000000000001,-3.881,0.0791,182.99,0.289,0,2005,0.0,0.106,0.06,0.4515,0.834,0.046
5NSdMmd2LnvgDcpLiKeKeD,Falling In Reverse,2.0,1.0,Bad Girls Club,59,0.0139,0.5329999999999999,221730.0,0.924,0.0,0.487,-2.697,0.154,174.002,0.7559999999999999,0,2013,1.0,0.297,0.258,0.7703,0.445,0.03899999999999998
2pwdgph51JIwFkhmvZdgAn,Manchester Orchestra,8.0,1.0,I Can Feel a Hot One,50,0.485,0.552,259347.0,0.299,0.0,0.113,-11.372,0.0315,124.273,0.0608,0,2009,1.0,0.135,0.135,-0.3313,0.73,0.0
7E390nZTMqEbrNC1TmHd42,Justin Bieber,1.0,0.0,The Feeling,64,0.0819,0.525,244907.0,0.809,1.22e-06,0.0971,-6.185,0.0619,127.073,0.21,0,2015,0.0,0.498,0.162,0.9869,0.34,0.33599999999999997
0pcZrKrn4WxvfCgDNimEy5,Midnight Oil,11.0,0.0,Forgotten Years - 2011 Remaster,24,0.0068,0.505,267733.0,0.956,5.94e-06,0.121,-2.914,0.0866,76.212,0.525,0,2012,0.0,0.209,0.322,-0.6808,0.469,-0.11300000000000002
1CbbyiZ9XlepRzvBLoLB78,Roy Orbison,9.0,1.0,Remember The Good - Remastered 2015,3,0.8959999999999999,0.464,174973.0,0.35,0.34700000000000003,0.0999,-8.895,0.0238,80.48,0.321,0,2015,1.0,0.353,0.0,0.7184,0.647,0.353
2CoGg71SqwNgriNkOLClae,Iration,1.0,0.0,Wait And See,51,0.0422,0.768,234240.0,0.6829999999999999,4.77e-05,0.0854,-7.826,0.0382,140.3,0.964,0,2008,0.0,0.168,0.021,0.8689,0.811,0.14700000000000002
3UdflmOi1lMVM5A7qoTWa4,Liberación,2.0,1.0,Nuevamente Lágrimas,40,0.00129,0.569,200733.0,0.565,0.204,0.27,-5.775,0.024,101.22,0.6459999999999999,0,2002,0.0,0.0,0.0,0.0,1.0,0.0
5hVghJ4KaYES3BFUATCYn0,Tyler,9.0,1.0,EARFQUAKE,80,0.23,0.5539999999999999,190067.0,0.498,5.98e-06,0.795,-8.866,0.0685,79.635,0.413,0,2019,1.0,0.225,0.183,0.8176,0.592,0.04200000000000001
1M9uq2yCiOhsO6BFozo2OE,Nelly Furtado,6.0,1.0,Maneater,57,0.0318,0.792,258840.0,0.77,0.000194,0.122,-4.811,0.0392,132.793,0.732,0,2006,1.0,0.225,0.141,0.9287,0.634,0.08400000000000002
5QFuPzUEkWsTszwYyswsbB,Valentín Elizalde,3.0,1.0,Volvere A Amar,63,0.355,0.821,231160.0,0.479,0.00116,0.0618,-6.599,0.0322,112.041,0.957,0,2004,0.0,0.063,0.057,0.1027,0.881,0.005999999999999998
3ciMXKwXlLCFcQCyhKblZs,Steel Pulse,4.0,0.0,Roller Skates,48,0.232,0.833,299947.0,0.575,0.0,0.139,-9.341,0.238,78.689,0.807,0,2005,1.0,0.157,0.105,0.7579,0.738,0.052000000000000005
1aTK89bV2DY4zYvk0JxACe,Sukrit Wisetkaew,10.0,0.0,I need somebody (อยากขอสักคน),0,0.00594,0.619,291893.0,0.932,9.45e-06,0.168,-6.164,0.0414,131.942,0.5870000000000001,0,2006,0.0,0.359,0.0,0.9571,0.641,0.359
2tBxJ43XiwEzhf7Xalc5UG,Oasis,2.0,1.0,Songbird,53,0.274,0.491,127600.0,0.561,2.16e-06,0.23,-6.396,0.0279,134.881,0.5429999999999999,0,2002,0.0,0.265,0.079,0.8373,0.656,0.186
1fzAuUVbzlhZ1lJAx9PtY6,Taylor Swift,0.0,1.0,Daylight,66,0.8079999999999999,0.557,293453.0,0.496,0.000173,0.0772,-9.602,0.0563,149.983,0.265,0,2019,1.0,0.197,0.122,0.7783,0.681,0.07500000000000001
45SjQT6xEAqxFLVpdZtjdg,Los Invasores De Nuevo León,8.0,1.0,Mi Casa Nueva,47,0.272,0.846,168173.0,0.446,0.000124,0.0662,-15.667,0.341,106.454,0.931,0,2002,0.0,0.0,0.0,0.0,1.0,0.0
47cQCF21TczFSmGfpd7c07,Kiana Ledé,9.0,0.0,EX,69,0.231,0.763,222387.0,0.537,0.0,0.109,-7.018,0.246,73.51,0.426,0,2018,0.0,0.358,0.147,0.959,0.495,0.211
2AFaD9c9SYzLaCXQjoFcwa,Didge Therapy,2.0,1.0,Body Relaxation Meditation (2008),1,0.835,0.0897,621200.0,0.0458,0.866,0.111,-24.729,0.0551,75.63600000000002,0.0576,0,2015,0.0,0.0,0.0,0.0,1.0,0.0
05daxiDLRI9gEy8xmtvgpv,First Aid Kit,8.0,1.0,Wolf (Bonus Track),53,0.0594,0.522,220333.0,0.746,0.00103,0.257,-6.999,0.0422,102.093,0.404,0,2012,0.0,0.143,0.116,0.1027,0.741,0.026999999999999982
2CMXO9bnTzOss5Fc6LhND2,Santiago Cruz,9.0,1.0,"Y Si Te Quedas, ¿Qué?",65,0.862,0.7170000000000001,218147.0,0.512,0.0,0.121,-5.975,0.0424,147.97299999999996,0.39,0,2009,0.0,0.0,0.0,0.0,1.0,0.0
2lvnFtwBsRMvmYhrvFZ10b,Lauren Daigle,6.0,1.0,Light Of The World,58,0.475,0.5379999999999999,259707.0,0.486,0.0,0.0877,-6.635,0.025,108.066,0.112,0,2015,0.0,0.379,0.115,0.9653,0.506,0.264
7qK3JFriCqLorQivsJYG2X,Bee Gees,10.0,0.0,Stayin Alive,55,0.0328,0.703,283147.0,0.831,0.00839,0.218,-7.225,0.0349,103.573,0.949,0,2009,0.0,0.291,0.018,0.9789,0.691,0.27299999999999996
1du4tPkvJfCIuVL6WMtqSs,Lizzo,1.0,0.0,Boys,64,0.00319,0.892,172630.0,0.588,0.000162,0.0498,-4.287,0.11,120.042,0.753,0,2019,0.0,0.066,0.154,-0.7616,0.78,-0.088
6uhEqYTqhEkSH6Rlf3ILpj,"""Los Karkiks""",5.0,1.0,Se Menea,51,0.184,0.561,151876.0,0.902,3.2899999999999987e-05,0.103,-5.648,0.0401,154.10299999999995,0.961,0,2008,0.0,0.0,0.0,0.0,1.0,0.0
2u7crH71Uh312acnJqsFup,Flippy-G,8.0,0.0,7 April 2017,0,0.603,0.7120000000000001,142132.0,0.516,0.0,0.145,-13.203,0.384,83.845,0.413,0,2018,1.0,0.016,0.023,-0.2732,0.961,-0.006999999999999999
3GVkPk8mqxz0itaAriG1L7,XXXTENTACION,7.0,0.0,Everybody Dies In Their Nightmares,85,0.847,0.7340000000000001,95467.0,0.57,2.14e-05,0.112,-7.066,0.133,129.953,0.6890000000000001,0,2017,1.0,0.178,0.338,-0.9568,0.484,-0.16000000000000003
0NWWDumjD2TCrR6iV6ZFgR,Peaches,4.0,1.0,Fuck the Pain Away,53,0.0339,0.904,250693.0,0.944,0.00592,0.075,-2.6260000000000003,0.138,131.599,0.931,0,2002,1.0,0.303,0.0,0.9482,0.697,0.303
7wTB0wmRnQ7ScrxzoGVUoI,Los Invasores De Nuevo León,10.0,1.0,La Fuga Del Rojo,41,0.32,0.818,153333.0,0.388,0.0,0.0864,-11.027,0.0754,99.461,0.804,0,2002,0.0,0.046,0.0,0.34,0.954,0.046
1nSPlJY53DG3avK6UfpDpZ,Canserbero,5.0,1.0,Jeremías 17-5,68,0.157,0.644,318328.0,0.7909999999999999,0.0,0.314,-4.587,0.273,91.753,0.408,0,2012,1.0,0.022,0.0,0.7579,0.978,0.022
5s0AxcVJJD2YYPstMb61ro,Hello Sleepwalkers,0.0,1.0,Goya No Machiawase,64,0.000891,0.406,170640.0,0.959,0.0,0.327,-3.014,0.0952,94.277,0.5710000000000001,0,2014,0.0,0.0,0.0,0.0,1.0,0.0
3QoCA0M4KmnEp7P7GAcW4v,Hot Tuna,4.0,1.0,99 Year Blues - Set 2 - Live,0,0.0763,0.522,509806.0,0.622,0.436,0.0955,-10.869000000000002,0.0335,102.918,0.297,0,2017,0.0,0.503,0.083,0.8807,0.414,0.42
73etijhz7pV4Wx7GTANLpq,Bloodstone,4.0,1.0,Natural High - Single Version,50,0.7290000000000001,0.332,249093.0,0.371,0.00021,0.17600000000000002,-9.884,0.0396,173.273,0.375,0,2002,0.0,0.297,0.052,0.9474,0.651,0.245
3lSR267IJfT54p0Gfuw7mi,Drake,2.0,1.0,Right Hand,61,0.117,0.916,190595.0,0.301,0.0,0.08900000000000001,-7.657,0.237,100.518,0.35100000000000003,0,2015,1.0,0.359,0.068,0.9602,0.573,0.291
1VN6TvmHTIWvLzBAOmre6P,Eric Church,7.0,1.0,The Outsiders,51,0.272,0.409,252893.0,0.8,5.290000000000001e-05,0.092,-5.216,0.0746,159.94299999999996,0.321,0,2014,1.0,0.044,0.128,-0.6705,0.828,-0.084
19KAw9mB3T8afPm9EuSHVc,The Beta Band,4.0,1.0,Quiet (Acoustic Version From 99X Atlanta Session) [Bonus Track],3,0.207,0.614,235493.0,0.38,0.0436,0.458,-12.106,0.0329,100.761,0.365,0,2013,0.0,0.08,0.193,-0.4792,0.727,-0.113
4wJ8dJKBAxdDe5cUx8K779,Joji,11.0,0.0,R.I.P. (feat. Trippie Redd),65,0.618,0.716,158726.0,0.515,0.257,0.136,-9.651,0.0305,99.284,0.383,0,2018,0.0,0.336,0.093,0.885,0.571,0.24300000000000002
7I4ibsZgwuf46g0xHuTC8s,BONES,7.0,1.0,HDMI,68,0.6859999999999999,0.713,139440.0,0.29,0.807,0.318,-16.365,0.0647,124.941,0.121,0,2014,1.0,0.082,0.33,-0.9712,0.588,-0.248
7LzouaWGFCy4tkXDOOnEyM,Camila Cabello,11.0,0.0,Liar,73,0.0169,0.74,207039.0,0.498,0.00282,0.319,-6.684,0.0456,98.016,0.652,0,2019,0.0,0.256,0.168,0.7508,0.575,0.088
33bURv895AN4FkBvgFo2dx,Harry Styles,3.0,0.0,Woman,71,0.0169,0.624,278800.0,0.647,0.0038,0.221,-4.68,0.0335,136.02200000000002,0.379,0,2017,0.0,0.155,0.199,-0.4416,0.647,-0.04400000000000001
46nJ8ZPiUX4TuvCey0Wcz1,Lil Dicky,5.0,0.0,Lemme Freak,58,0.0143,0.8,285894.0,0.6559999999999999,0.0,0.354,-5.874,0.114,119.921,0.4370000000000001,0,2015,1.0,0.212,0.161,0.7536,0.628,0.05099999999999999
0lcamYchjAoGYH7Gee8kfK,Cascada,11.0,0.0,Bad Boy,49,0.0172,0.6659999999999999,192053.0,0.978,0.0717,0.193,-5.106,0.104,140.018,0.691,0,2006,0.0,0.356,0.185,0.8919,0.459,0.17099999999999999
2monU2EJfR5m53ciaHNE6z,Bowling For Soup,8.0,1.0,Today is Gonna be a Great Day - Theme Song to Phineas and Ferb,46,0.00687,0.429,181027.0,0.889,0.0,0.397,-4.055,0.0711,168.078,0.735,0,2009,0.0,0.25,0.07,0.9656,0.68,0.18
5jCaiy8NHXpUfh1yTQXR7s,David Bowie,7.0,1.0,The Bewlay Brothers - 2015 Remaster,13,0.379,0.5329999999999999,329587.0,0.102,0.0,0.0511,-21.74,0.0456,119.788,0.19,0,2015,0.0,0.209,0.112,0.8398,0.678,0.09699999999999999
6QWpolEawxnSNfYOmYFG0M,Die Antwoord,6.0,1.0,I Fink U Freeky,61,0.0292,0.8440000000000001,280920.0,0.7509999999999999,1.7100000000000002e-05,0.499,-6.5,0.223,129.985,0.514,0,2012,1.0,0.29,0.084,0.9828,0.626,0.20599999999999996
6SEolIp22t0DzeBfCBo3hr,FKJ,3.0,1.0,Vibin' Out,66,0.847,0.41,311837.0,0.16899999999999998,0.0032700000000000003,0.117,-11.422,0.0485,89.494,0.208,0,2017,0.0,0.297,0.125,0.8519,0.578,0.172
1oXxRgz8ZDmqY71R5iOIwe,Cuebrick,6.0,1.0,Smoke & Fire,1,0.0264,0.46,196872.0,0.7859999999999999,1e-05,0.245,-4.961,0.0425,159.946,0.407,0,2018,0.0,0.238,0.268,-0.1625,0.495,-0.030000000000000027
66yn3l9xXCUJA9ceugKnwp,The Dark Tenor,9.0,1.0,Ode an die Freude - Live 2019,22,0.29600000000000004,0.338,321107.0,0.851,0.000271,0.947,-2.615,0.099,113.494,0.319,0,2019,0.0,0.082,0.165,-0.6369,0.753,-0.083
4TTV7EcfroSLWzXRY6gLv6,Leslie Odom Jr.,11.0,0.0,Alexander Hamilton,73,0.522,0.609,236738.0,0.435,0.0,0.118,-7.8610000000000015,0.285,131.995,0.552,0,2015,1.0,0.088,0.208,-0.9344,0.703,-0.12
21QnMGqotpfskTPpmfhRTd,Atari Teenage Riot,7.0,1.0,Destroy 2000 Years of Culture - Remix,1,0.000522,0.348,262080.0,0.935,0.4970000000000001,0.378,-6.11,0.07200000000000001,108.179,0.0336,0,2002,0.0,0.152,0.206,-0.7405,0.642,-0.05399999999999999
4vbCuMBvSN4jqOX4ypQcbz,Mac Miller,9.0,1.0,BDE Bonus,62,0.521,0.53,243034.0,0.4970000000000001,1.62e-05,0.0665,-8.701,0.182,181.539,0.322,0,2016,1.0,0.175,0.0,0.9432,0.825,0.175
7zDmY2QHuelJABpgelsbw2,Bowling For Soup,9.0,1.0,The Bitch Song,36,0.000104,0.407,197149.0,0.916,3.64e-05,0.156,-5.307,0.0907,170.046,0.5589999999999999,0,2015,1.0,0.101,0.238,-0.8658,0.661,-0.13699999999999998
6tvSWm5lCnQyAJ0aI8hGh9,GAIA,8.0,0.0,Aisha (Official Sail 2010 Anthem) - Radio Edit,0,0.0357,0.529,189380.0,0.871,0.8270000000000001,0.161,-5.603,0.0397,132.002,0.236,0,2013,0.0,0.159,0.273,-0.25,0.568,-0.11400000000000002
6od5hFv9IT5JHc7NEF9HRv,Panic! At The Disco,8.0,1.0,Victorious,70,0.00205,0.57,178600.0,0.865,0.0,0.404,-4.518,0.0472,110.01,0.691,0,2016,0.0,0.26,0.249,0.0067,0.491,0.01100000000000001
7jgPM1tEs9WNqQ0mYBAvWA,Avril Lavigne,7.0,1.0,Too Much to Ask,47,0.00897,0.498,225400.0,0.701,0.0,0.0991,-6.7429999999999986,0.0311,146.863,0.408,0,2002,0.0,0.255,0.134,0.8347,0.611,0.121
0Rn35uVnV5Q1S1DM8NBhSr,Nicki Minaj,4.0,0.0,Favorite,51,0.551,0.672,242947.0,0.5720000000000001,6.32e-05,0.0887,-7.216,0.0423,103.075,0.0563,0,2014,1.0,0.123,0.143,-0.7489,0.734,-0.01999999999999999
7Dprt8s1FohodJYtCNcM4a,Johnny Cash,4.0,1.0,In My Life,54,0.91,0.6759999999999999,177000.0,0.239,0.000303,0.0959,-13.444,0.03,85.015,0.333,0,2002,0.0,0.384,0.124,0.8402,0.491,0.26
6MreoQf8oixWI2xRcw3Fv1,Lil Wayne,5.0,0.0,Mirror,69,0.858,0.328,228093.0,0.622,0.0,0.104,-7.291,0.0866,74.267,0.401,0,2011,1.0,0.204,0.086,0.8074,0.711,0.118
2Lk3EkLVH5fO9meabm5J67,Rose Sirintip,5.0,1.0,มากกว่ารัก - เพลงประกอบภาพยนตร์ เการักที่เกาหลี Sorry ซารางเฮโย,2,0.6990000000000001,0.5579999999999999,240774.0,0.306,0.0,0.258,-11.015999999999998,0.0334,139.799,0.362,0,2010,0.0,0.0,0.0,0.0,1.0,0.0
0vswnzoKvhNkT1ehc0Tt19,Shania Twain,9.0,1.0,From This Moment On - Pop On-Tour Version,65,0.42,0.46,235107.0,0.505,0.0,0.134,-5.487,0.0266,135.757,0.22,0,2004,0.0,0.408,0.0,0.9136,0.592,0.408
7azo4rpSUh8nXgtonC6Pkq,Michael Jackson,11.0,1.0,Thriller,69,0.0816,0.764,358053.0,0.887,0.00011,0.847,-3.726,0.0744,118.427,0.72,0,2017,1.0,0.256,0.208,-0.1344,0.535,0.048000000000000015
7ys0hKbMBZ0m7eQ4iR1hHU,Willie Nelson,9.0,1.0,Have You Ever Seen the Rain (feat. Paula Nelson),58,0.711,0.633,278653.0,0.225,0.00546,0.0955,-14.885,0.0272,96.094,0.254,0,2013,0.0,0.317,0.0,0.875,0.683,0.317
0jHSdjxn9LfzNL0WkDu93W,Florida Georgia Line,0.0,0.0,Cruise - Remix,54,0.0156,0.525,208787.0,0.915,0.0,0.66,-4.351,0.0789,149.042,0.623,0,2013,1.0,0.18,0.083,0.7096,0.736,0.09699999999999999
5Bpc360LNUScK53FrM8nvB,Deftones,6.0,0.0,Hole in the Earth,49,5.39e-05,0.139,249320.0,0.937,0.0572,0.349,-3.944,0.206,205.784,0.304,0,2006,0.0,0.153,0.153,-0.3313,0.694,0.0
2bNxCVI4Fub8BAwr0CQDyd,Dove Cameron,4.0,0.0,Rotten to the Core,61,0.0506,0.693,162067.0,0.8079999999999999,1.18e-06,0.578,-6.231,0.093,127.945,0.547,0,2015,0.0,0.048,0.501,-0.98,0.451,-0.453
5sra5UY6sD658OabHL3QtI,Alicia Keys,6.0,1.0,Empire State of Mind (Part II) Broken Down,74,0.7390000000000001,0.479,216480.0,0.368,4.1e-05,0.118,-7.784,0.0341,92.959,0.142,0,2009,0.0,0.089,0.0,0.6597,0.911,0.089
5XdMhCdREbGcpG5TmRVrUd,Xavier Wulf,2.0,1.0,Kid Cudi (Remix),65,0.0889,0.79,96052.0,0.777,0.00112,0.141,-8.752,0.339,160.013,0.421,0,2019,1.0,0.284,0.141,0.7351,0.575,0.143
4J7CKHCF3mdL4diUsmW8lq,Calvin Harris,8.0,1.0,Under Control (feat. Hurts),72,0.129,0.544,184280.0,0.915,0.000914,0.115,-3.405,0.0841,126.094,0.51,0,2014,0.0,0.07,0.551,-0.9706,0.38,-0.48100000000000004
4STaHtfguDMkWbPEo6Fwcx,PARTYNEXTDOOR,0.0,1.0,Not Nice,61,0.0253,0.598,202661.0,0.496,0.00132,0.12,-9.309,0.0804,128.06,0.725,0,2016,1.0,0.224,0.282,-0.824,0.495,-0.05799999999999997
7hOgnx2HOJ1KBdv0U0n1T3,Chevelle,4.0,0.0,Wonder What's Next,39,0.000231,0.585,250000.0,0.927,0.0219,0.0822,-3.96,0.0846,145.139,0.436,0,2002,0.0,0.258,0.156,0.6249,0.586,0.10200000000000001
49BRJ7mvUjmT7zYYq64Z2d,Plan B,4.0,0.0,Guatauba,66,0.008490000000000001,0.805,162400.0,0.745,0.000942,0.0378,-5.962999999999999,0.224,183.985,0.638,0,2002,0.0,0.0,0.0,0.0,1.0,0.0
3q6BJcC0i7UyM8oWn6ntRQ,My Morning Jacket,3.0,1.0,Rocket Man,52,0.534,0.565,299827.0,0.27,0.0362,0.107,-9.591,0.0302,120.308,0.119,0,2004,1.0,0.0,0.152,-0.6908,0.848,-0.152
2cSRuejq6DU9U6OkSmUw17,Desire,8.0,1.0,Under Your Spell,59,0.109,0.555,296016.0,0.727,0.9,0.103,-6.2639999999999985,0.0399,105.545,0.421,0,2009,0.0,0.084,0.0,0.296,0.916,0.084
0247StOpd3AkeBQzANX4Zf,Band Aid,0.0,1.0,Do They Know It's Christmas? - 1984 Version,80,0.16399999999999998,0.599,222533.0,0.642,3.33e-05,0.0992,-6.936,0.0363,115.412,0.349,0,2004,0.0,0.219,0.193,0.34,0.588,0.025999999999999995
1UEKaf3j6eXeNbySz761lc,Travis Tritt,7.0,1.0,Take It Easy - 2006 Remaster,59,0.0116,0.632,213707.0,0.8759999999999999,0.0,0.0537,-5.21,0.0276,140.967,0.738,0,2007,0.0,0.258,0.038,0.9136,0.704,0.22
34v2sh3ilJ1Qqn1Ep40cgg,t.A.T.u.,1.0,1.0,Ya Soshla S Uma,50,0.0522,0.615,214253.0,0.778,0.154,0.104,-5.229,0.0396,90.005,0.414,0,2002,0.0,0.021,0.0,0.4019,0.979,0.021
0wYVNC09iLBVIqHB07Hckt,ATB,8.0,0.0,Ecstasy,53,0.135,0.6579999999999999,261093.0,0.878,0.591,0.0948,-6.834,0.0346,130.009,0.907,0,2004,0.0,0.233,0.103,0.857,0.664,0.13
3bDXhWsPiFTHtrsMg5faL2,Luke Bryan,0.0,1.0,What Makes You Country,61,0.0106,0.515,235266.0,0.948,0.0,0.134,-1.721,0.0438,159.983,0.752,0,2017,1.0,0.066,0.106,-0.6501,0.828,-0.039999999999999994
7tZdkPtebOG29TzPPHlsem,Two Feet,6.0,0.0,Quick Musical Doodles,66,0.241,0.688,144000.0,0.349,0.685,0.374,-7.182,0.27,169.773,0.433,0,2016,0.0,0.457,0.0,0.6369,0.543,0.457
7FkEm2tb6HUFBzDsGE8l67,Dr. Feelgood,9.0,1.0,Don't Let Your Daddy Know - 2012 Remaster,6,0.243,0.584,177547.0,0.524,0.263,0.11,-8.154,0.0338,124.4,0.872,0,2015,0.0,0.165,0.152,0.1027,0.683,0.013000000000000012
4bHrZLxaOU1gfAz0rZAnCx,Dilated Peoples,8.0,0.0,Worst Comes To Worst,51,0.273,0.8009999999999999,216000.0,0.732,0.0,0.49,-7.211,0.359,92.044,0.8320000000000001,0,2001,1.0,0.147,0.39,-0.9938,0.463,-0.24300000000000002
2CZP7M7XgBh1bVVYC059qZ,Something For Kate,9.0,1.0,Pinstripe,7,0.0148,0.343,370747.0,0.6829999999999999,0.0,0.0292,-6.648,0.0351,106.001,0.295,0,2007,0.0,0.202,0.145,0.7236,0.653,0.05700000000000002
3Dldh6miuxuar39LFNufcI,Los Invasores De Nuevo León,1.0,1.0,Aguanta Corazón,47,0.153,0.885,132160.0,0.342,1.37e-06,0.0398,-17.805999999999994,0.194,105.609,0.966,0,2001,0.0,0.0,0.0,0.0,1.0,0.0
588ROs3NuPqlPSYpIuitKS,Traviezoz de la Zierra,7.0,0.0,Mi Pasado y Mi Presente,68,0.494,0.7959999999999999,220080.0,0.555,0.0,0.317,-7.295,0.0583,114.855,0.889,0,2013,0.0,0.0,0.0,0.0,1.0,0.0
6XDBA3QWX51lDJ0oZbaJJN,Taylor Swift,7.0,1.0,Long Live,52,0.036000000000000004,0.418,317947.0,0.68,7.59e-05,0.108,-4.3,0.0346,204.125,0.142,0,2010,0.0,0.13,0.088,0.4749,0.782,0.04200000000000001
4HRa9ZWcmZ8JD7UySPu0wT,Foster The People,1.0,0.0,Don't Stop (Color on the Walls),63,0.00183,0.611,174920.0,0.948,0.0995,0.0969,-3.751,0.0753,133.004,0.79,0,2011,0.0,0.096,0.277,-0.8832,0.628,-0.18100000000000002
3PrvYgv97s5U752pIpDMNf,Avenged Sevenfold,2.0,0.0,M.I.A.,56,0.00702,0.213,526013.0,0.805,0.0005610000000000001,0.118,-5.211,0.0613,164.952,0.133,0,2005,0.0,0.253,0.329,-0.8617,0.418,-0.07600000000000001
1HDaENkQhUMm16pjdxZvHn,Bryan Adams,9.0,1.0,Please Forgive Me,54,0.516,0.5870000000000001,355640.0,0.456,0.0,0.104,-7.011,0.0262,134.11,0.14400000000000002,0,2005,0.0,0.49,0.099,0.9888,0.411,0.391
3yLCQ4GRSFlg3GmwlYQlzX,Sarah McLachlan,10.0,1.0,River,46,0.8170000000000001,0.564,242013.0,0.336,0.000587,0.102,-11.739,0.0283,97.987,0.255,0,2006,0.0,0.332,0.043,0.9451,0.625,0.28900000000000003
6JnufVNLIO5F5Lk4sEVLeI,Mumford & Sons,5.0,1.0,Little Lion Man,69,0.0293,0.517,246973.0,0.481,1.7899999999999998e-05,0.0903,-8.273,0.0272,138.51,0.461,0,2009,1.0,0.278,0.344,-0.5895,0.379,-0.06599999999999995
4J6oVEkibrw2c5cGYQeoU8,Bowling For Soup,7.0,1.0,Sandwich,14,0.000138,0.5489999999999999,228171.0,0.954,0.0,0.318,-4.925,0.0444,102.051,0.84,0,2015,1.0,0.051,0.147,-0.7184,0.801,-0.096
